timestamp	speed	speedms
3461699	0	0
3461800	0	0
3461899	0	0
3461999	0	0
3462099	0	0
3462199	0	0
3462299	0	0
3462399	0	0
3462500	0	0
3462599	0	0
3462699	0	0
3462799	0	0
3462900	0	0
3462999	0	0
3463099	0	0
3463199	0	0
3463300	0	0
3463399	0	0
3463499	0	0
3463599	0	0
3463700	0	0
3463799	0	0
3463899	0	0
3464000	0	0
3464099	0	0
3464199	0	0
3464299	0	0
3464400	0	0
3464499	0	0
3464599	0	0
3464699	0	0
3464800	0	0
3464899	0	0
3464999	0	0
3465099	0	0
3465200	0	0
3465299	0	0
3465399	0	0
3465500	0	0
3465599	0	0
3465699	0	0
3465799	0	0
3465900	0	0
3465999	0	0
3466099	0	0
3466199	0	0
3466300	0	0
3466400	0	0
3466501	0	0
3466599	0	0
3466700	0	0
3466799	0	0
3466899	0	0
3467000	0	0
3467100	0	0
3467199	0	0
3467299	0	0
3467400	0	0
3467499	0	0
3467599	0	0
3467699	0	0
3467800	0	0
3467899	0	0
3467999	0	0
3468099	0	0
3468200	0	0
3468299	0	0
3468399	0	0
3468500	0	0
3468600	0	0
3468699	0	0
3468800	0	0
3468900	0	0
3468999	0	0
3469099	0	0
3469200	0	0
3469300	0	0
3469400	0	0
3469500	0	0
3469600	0	0
3469700	0	0
3469800	0	0
3469900	0	0
3470000	0	0
3470100	0	0
3470200	0	0
3470300	0	0
3470400	0	0
3470500	0	0
3470600	0	0
3470700	0	0
3470800	0	0
3470900	0	0
3471000	0	0
3471100	0	0
3471200	0	0
3471300	0	0
3471400	0	0
3471500	0	0
3471600	0	0
3471700	0	0
3471800	0	0
3471900	0	0
3472000	0	0
3472100	0	0
3472200	0	0
3472300	0	0
3472400	0	0
3472500	0	0
3472600	0	0
3472700	0	0
3472800	0	0
3472900	0	0
3473000	0	0
3473100	0	0
3473200	0	0
3473300	0	0
3473400	0	0
3473500	0	0
3473600	0	0
3473700	0	0
3473800	0	0
3473900	0	0
3474000	0	0
3474100	0	0
3474200	0	0
3474300	0	0
3474400	0	0
3474500	0	0
3474600	0	0
3474700	0	0
3474800	0	0
3474900	0	0
3475000	0	0
3475100	0	0
3475200	0	0
3475300	0	0
3475400	0	0
3475500	0	0
3475600	0	0
3475700	0	0
3475800	0	0
3475900	0	0
3476000	0	0
3476100	0	0
3476200	0	0
3476300	0	0
3476400	0	0
3476500	0	0
3476600	0	0
3476701	0	0
3476800	0	0
3476900	0	0
3477100	0	0
3477200	0	0
3477300	0	0
3477500	0	0
3477600	0	0
3477700	0	0
3477800	0	0
3477900	0	0
3478000	0	0
3478100	0	0
3478200	0	0
3478300	0	0
3478400	0	0
3478500	0	0
3478600	0	0
3478700	0	0
3478800	0	0
3478900	0	0
3479000	0	0
3479100	0	0
3479200	0	0
3479300	0	0
3479400	0	0
3479500	0	0
3479600	0	0
3479700	0	0
3479800	0	0
3479900	0	0
3480000	0	0
3480100	0	0
3480200	0	0
3480300	0	0
3480400	0	0
3480500	0	0
3480600	0	0
3480700	0	0
3480800	0	0
3480900	0	0
3481000	0	0
3481100	0	0
3481200	0	0
3481300	0	0
3481400	0	0
3481500	0	0
3481600	0	0
3481700	0	0
3481801	0	0
3481900	0	0
3482000	0	0
3482100	0	0
3482200	0	0
3482300	0	0
3482400	0	0
3482500	0	0
3482600	0	0
3482700	0	0
3482800	0	0
3482900	0	0
3483000	0	0
3483100	0	0
3483200	0	0
3483300	0	0
3483400	0	0
3483500	0	0
3483600	0	0
3483700	0	0
3483800	0	0
3483900	0	0
3484000	0	0
3484100	0	0
3484200	0	0
3484300	0	0
3484400	0	0
3484500	0	0
3484600	0	0
3484700	0	0
3484800	0	0
3484900	0	0
3485000	0	0
3485100	0	0
3485200	0	0
3485300	0	0
3485400	0	0
3485500	0	0
3485600	0	0
3485700	0	0
3485800	0	0
3485900	0	0
3486000	0	0
3486100	0	0
3486200	0	0
3486300	0	0
3486400	0	0
3486500	0	0
3486600	0	0
3486700	0	0
3486800	0	0
3486901	0	0
3487000	0	0
3487100	0	0
3487200	0	0
3487300	0	0
3487400	0	0
3487500	0	0
3487600	0	0
3487700	0	0
3487800	0	0
3487900	0	0
3488000	0	0
3488100	0	0
3488200	0	0
3488300	0	0
3488400	0	0
3488500	0	0
3488600	0	0
3488700	0	0
3488800	0	0
3488900	0	0
3489000	0	0
3489100	0	0
3489200	0	0
3489400	0	0
3489500	0	0
3489600	0	0
3489700	0	0
3489800	0	0
3489900	0	0
3490000	0	0
3490100	0	0
3490200	0	0
3490300	0	0
3490400	0	0
3490500	0	0
3490600	0	0
3490700	0	0
3490800	0	0
3490900	0	0
3491000	0	0
3491100	0	0
3491200	0	0
3491300	0	0
3491400	0	0
3491500	0	0
3491600	0	0
3491700	0	0
3491800	0	0
3491900	0	0
3492000	0	0
3492100	0	0
3492200	0	0
3492300	0	0
3492400	0	0
3492502	0	0
3492600	0	0
3492700	0	0
3492800	0	0
3492900	0	0
3493000	0	0
3493100	0	0
3493200	0	0
3493300	0	0
3493400	0	0
3493500	0	0
3493600	0	0
3493700	0	0
3493800	0	0
3493900	0	0
3494000	0	0
3494100	0	0
3494200	0	0
3494300	0	0
3494400	0	0
3494500	0	0
3494600	0	0
3494700	0	0
3494800	0	0
3494900	0	0
3495000	0	0
3495100	0	0
3495200	0	0
3495300	0	0
3495400	0	0
3495500	0	0
3495600	0	0
3495700	0	0
3495800	0	0
3495900	0	0
3496000	0	0
3496100	0	0
3496200	0	0
3496300	0	0
3496400	0	0
3496500	0	0
3496600	0	0
3496700	0	0
3496800	0	0
3496900	0	0
3497000	0	0
3497100	0	0
3497300	0	0
3497500	0	0
3497600	0	0
3497700	0	0
3497800	0	0
3497900	0	0
3498000	0	0
3498100	0	0
3498200	0	0
3498300	0	0
3498400	0	0
3498500	0	0
3498600	0	0
3498700	0	0
3498800	0	0
3498900	0	0
3499000	0	0
3499100	0	0
3499200	0	0
3499300	0	0
3499400	0	0
3499500	0	0
3499600	0	0
3499700	0	0
3499800	0	0
3499900	0	0
3500000	0	0
3500100	0	0
3500200	0	0
3500300	0	0
3500400	0	0
3500500	0	0
3500600	0	0
3500700	0	0
3500800	0	0
3500900	0	0
3501000	0	0
3501100	0	0
3501200	0	0
3501300	0	0
3501400	0	0
3501500	0	0
3501600	0	0
3501700	0	0
3501800	0	0
3501900	0	0
3502000	0	0
3502100	0	0
3502200	0	0
3502300	0	0
3502400	0	0
3502500	0	0
3502600	0	0
3502700	0	0
3502800	0	0
3502900	0	0
3503000	0	0
3503100	0	0
3503200	0	0
3503300	0	0
3503400	0	0
3503500	0	0
3503600	0	0
3503701	0	0
3503800	0	0
3503900	0	0
3504000	0	0
3504100	0	0
3504200	0	0
3504301	0	0
3504400	0	0
3504500	0	0
3504600	0	0
3504700	0	0
3504800	0	0
3504900	0	0
3505001	0	0
3505100	0	0
3505200	0	0
3505300	0	0
3505400	0	0
3505500	0	0
3505700	0	0
3505800	0	0
3505900	0	0
3506000	0	0
3506100	0	0
3506200	0	0
3506300	0	0
3506400	0	0
3506501	0	0
3506600	0	0
3506700	0	0
3506800	0	0
3506901	0	0
3507000	0	0
3507100	0	0
3507200	0	0
3507301	0	0
3507400	0	0
3507500	0	0
3507600	0	0
3507701	0	0
3507800	0	0
3507900	0	0
3508000	0	0
3508100	0	0
3508200	0	0
3508300	0	0
3508401	0	0
3508500	0	0
3508600	0	0
3508700	0	0
3508801	0	0
3508900	0	0
3509000	0	0
3509100	0	0
3509201	0	0
3509303	0	0
3509400	0	0
3509501	0	0
3509600	0	0
3509700	0	0
3509800	0	0
3509901	0	0
3510000	0	0
3510100	0	0
3510200	0	0
3510301	0	0
3510400	0	0
3510500	0	0
3510600	0	0
3510701	0	0
3510800	0	0
3510900	0	0
3511000	0	0
3511100	0	0
3511200	0	0
3511300	0	0
3511401	0	0
3511500	0	0
3511600	0	0
3511700	0	0
3511801	0	0
3511900	0	0
3512000	0	0
3512100	0	0
3512201	0	0
3512300	0	0
3512400	0	0
3512500	0	0
3512601	0	0
3512700	0	0
3512800	0	0
3512901	0	0
3513000	0	0
3513100	0	0
3513200	0	0
3513301	0	0
3513400	0	0
3513500	0	0
3513600	0	0
3513701	0	0
3513800	0	0
3513900	0	0
3514000	0	0
3514101	0	0
3514200	0	0
3514300	0	0
3514401	0	0
3514500	0	0
3514600	0	0
3514700	0	0
3514801	0	0
3514900	0	0
3515001	0	0
3515100	0	0
3515201	0	0
3515300	0	0
3515402	0	0
3515500	0	0
3515601	0	0
3515701	0	0
3515800	0	0
3515900	0	0
3516001	0	0
3516100	0	0
3516200	0	0
3516301	0	0
3516401	0	0
3516500	0	0
3516600	0	0
3516701	0	0
3516800	0	0
3516900	0	0
3517000	0	0
3517101	0	0
3517200	0	0
3517300	0	0
3517401	0	0
3517501	0	0
3517600	0	0
3517700	0	0
3517801	0	0
3517900	0	0
3518000	0	0
3518101	0	0
3518201	0	0
3518300	0	0
3518400	0	0
3518500	0	0
3518601	0	0
3518700	0	0
3518801	0	0
3518900	0	0
3519001	0	0
3519100	0	0
3519200	0	0
3519301	0	0
3519401	0	0
3519501	0	0
3519600	0	0
3519701	0	0
3519801	0	0
3519901	0	0
3520001	0	0
3520101	0	0
3520201	0	0
3520301	0	0
3520401	0	0
3520501	0	0
3520601	0	0
3520701	0	0
3520801	0	0
3520901	0	0
3521001	0	0
3521101	0	0
3521201	0	0
3521301	0	0
3521401	0	0
3521501	0	0
3521601	0	0
3521701	0	0
3521801	0	0
3521901	0	0
3522001	0	0
3522101	0	0
3522201	0	0
3522301	0	0
3522401	0	0
3522501	0	0
3522601	0	0
3522701	0	0
3522801	0	0
3522901	0	0
3523001	0	0
3523101	0	0
3523201	0	0
3523301	0	0
3523401	0	0
3523501	0	0
3523601	0	0
3523701	0	0
3523801	0	0
3523901	0	0
3524001	0	0
3524101	0	0
3524201	0	0
3524301	0	0
3524401	0	0
3524501	0	0
3524601	0	0
3524701	0	0
3524801	0	0
3524901	0	0
3525001	0	0
3525101	0	0
3525201	0	0
3525301	0	0
3525401	0	0
3525501	0	0
3525601	0	0
3525701	0	0
3525801	0	0
3525901	0	0
3526001	0	0
3526101	0	0
3526201	0	0
3526301	0	0
3526401	0	0
3526501	0	0
3526601	0	0
3526701	0	0
3526801	0	0
3526901	0	0
3527001	0	0
3527102	0	0
3527201	0	0
3527301	0	0
3527401	0	0
3527501	0	0
3527601	0	0
3527701	0	0
3527901	0	0
3528001	0	0
3528101	0	0
3528201	0	0
3528301	0	0
3528401	0	0
3528501	0	0
3528601	0	0
3528701	0	0
3528801	0	0
3528901	0	0
3529001	0	0
3529101	0	0
3529201	0	0
3529301	0	0
3529401	0	0
3529501	0	0
3529601	0	0
3529701	0	0
3529801	0	0
3529901	0	0
3530001	0	0
3530101	0	0
3530201	0	0
3530301	0	0
3530401	0	0
3530501	0	0
3530601	0	0
3530701	0	0
3530801	0	0
3530901	0	0
3531001	0	0
3531101	0	0
3531201	0	0
3531301	0	0
3531401	0	0
3531501	0	0
3531601	0	0
3531701	0	0
3531801	0	0
3531901	0	0
3532001	0	0
3532101	0	0
3532202	0	0
3532301	0	0
3532401	0	0
3532501	0	0
3532601	0	0
3532701	0	0
3532801	0	0
3532901	0	0
3533001	0	0
3533101	0	0
3533201	0	0
3533301	0	0
3533401	0	0
3533501	0	0
3533601	0	0
3533701	0	0
3533801	0	0
3533901	0	0
3534001	0	0
3534101	0	0
3534201	0	0
3534301	0	0
3534401	0	0
3534501	0	0
3534601	0	0
3534701	0	0
3534801	0	0
3534901	0	0
3535001	0	0
3535101	0	0
3535201	0	0
3535301	0	0
3535401	0	0
3535501	0	0
3535601	0	0
3535701	0	0
3535801	0	0
3535901	0	0
3536001	0	0
3536101	0	0
3536201	0	0
3536301	0	0
3536401	0	0
3536501	0	0
3536601	0	0
3536701	0	0
3536801	0	0
3536901	0	0
3537001	0	0
3537101	0	0
3537201	0	0
3537302	0	0
3537401	0	0
3537501	0	0
3537601	0	0
3537701	0	0
3537801	0	0
3537901	0	0
3538001	0	0
3538101	0	0
3538201	0	0
3538301	0	0
3538401	0	0
3538501	0	0
3538601	0	0
3538701	0	0
3538801	0	0
3538901	0	0
3539001	0	0
3539101	0	0
3539201	0	0
3539301	0	0
3539401	0	0
3539601	0	0
3539801	0	0
3539901	0	0
3540001	0	0
3540101	0	0
3540201	0	0
3540301	0	0
3540401	0	0
3540501	0	0
3540601	0	0
3540701	0	0
3540801	0	0
3540901	0	0
3541001	0	0
3541101	0	0
3541201	0	0
3541301	0	0
3541401	0	0
3541501	0	0
3541601	0	0
3541701	0	0
3541801	0	0
3541901	0	0
3542001	0	0
3542101	0	0
3542201	0	0
3542301	0	0
3542401	0	0
3542501	0	0
3542601	0	0
3542701	0	0
3542801	0	0
3542901	0	0
3543001	0	0
3543101	0	0
3543201	0	0
3543301	0	0
3543401	0	0
3543501	0	0
3543601	0	0
3543701	0	0
3543801	0	0
3543901	0	0
3544001	0	0
3544101	0	0
3544201	0	0
3544301	0	0
3544401	0	0
3544501	0	0
3544601	0	0
3544701	0	0
3544801	0	0
3544901	0	0
3545001	0	0
3545101	0	0
3545201	0	0
3545301	0	0
3545401	0	0
3545501	0	0
3545601	0	0
3545701	0	0
3545801	0	0
3545901	0	0
3546001	0	0
3546101	0	0
3546201	0	0
3546301	0	0
3546401	0	0
3546501	0	0
3546601	0	0
3546701	0	0
3546801	0	0
3546901	0	0
3547001	0	0
3547101	0	0
3547201	0	0
3547301	0	0
3547401	0	0
3547501	0	0
3547601	0	0
3547701	0	0
3547801	0	0
3547901	0	0
3548001	0	0
3548101	0	0
3548201	0	0
3548301	0	0
3548401	0	0
3548501	0	0
3548601	0	0
3548701	0	0
3548801	0	0
3548901	0	0
3549001	0	0
3549101	0	0
3549201	0	0
3549301	0	0
3549401	0	0
3549501	0	0
3549601	0	0
3549701	0	0
3549801	0	0
3549901	0	0
3550001	0	0
3550101	0	0
3550201	0	0
3550301	0	0
3550401	0	0
3550501	0	0
3550601	0	0
3550701	0	0
3550801	0	0
3550901	0	0
3551001	0	0
3551101	0	0
3551201	0	0
3551301	0	0
3551401	0	0
3551501	0	0
3551601	0	0
3551701	0	0
3551801	0	0
3551901	0	0
3552001	0	0
3552101	0	0
3552201	0	0
3552301	0	0
3552401	0	0
3552501	0	0
3552601	0	0
3552701	0	0
3552801	0	0
3552901	0	0
3553001	0	0
3553101	0	0
3553201	0	0
3553301	0	0
3553401	0	0
3553501	0	0
3553601	0	0
3553701	0	0
3553801	0	0
3553902	0	0
3554001	0	0
3554101	0	0
3554201	0	0
3554302	0	0
3554401	0	0
3554501	0	0
3554701	0	0
3554801	0	0
3554901	0	0
3555001	0	0
3555101	0	0
3555201	0	0
3555301	0	0
3555401	0	0
3555501	0	0
3555601	0	0
3555701	0	0
3555801	0	0
3555901	0	0
3556001	0	0
3556101	0	0
3556201	0	0
3556301	0	0
3556401	0	0
3556501	0	0
3556602	0	0
3556701	0	0
3556801	0	0
3556901	0	0
3557001	0	0
3557103	0	0
3557201	0	0
3557302	0	0
3557401	0	0
3557501	0	0
3557601	0	0
3557702	0	0
3557801	0	0
3557901	0	0
3558001	0	0
3558102	0	0
3558201	0	0
3558301	0	0
3558401	0	0
3558501	0	0
3558601	0	0
3558701	0	0
3558802	0	0
3558901	0	0
3559001	0	0
3559101	0	0
3559202	0	0
3559301	0	0
3559401	0	0
3559501	0	0
3559602	0	0
3559701	0	0
3559801	0	0
3559901	0	0
3560002	0	0
3560101	0	0
3560201	0	0
3560302	0	0
3560401	0	0
3560501	0	0
3560601	0	0
3560702	0	0
3560801	0	0
3560901	0	0
3561001	0	0
3561102	0	0
3561201	0	0
3561301	0	0
3561401	0	0
3561502	0	0
3561601	0	0
3561701	0	0
3561801	0	0
3561901	0	0
3562001	0	0
3562101	0	0
3562202	0	0
3562301	0	0
3562401	0	0
3562501	0	0
3562602	0	0
3562701	0	0
3562801	0	0
3562901	0	0
3563002	0	0
3563101	0	0
3563201	0	0
3563301	0	0
3563402	0	0
3563501	0	0
3563601	0	0
3563703	0	0
3563801	0	0
3563901	0	0
3564001	0	0
3564102	0	0
3564201	0	0
3564301	0	0
3564401	0	0
3564502	0	0
3564601	0	0
3564701	0	0
3564801	0	0
3564902	0	0
3565001	0	0
3565101	0	0
3565202	0	0
3565302	0	0
3565401	0	0
3565501	0	0
3565602	0	0
3565701	0	0
3565801	0	0
3565901	0	0
3566002	0	0
3566101	0	0
3566201	0	0
3566301	0	0
3566402	0	0
3566501	0	0
3566601	0	0
3566702	0	0
3566801	0	0
3566901	0	0
3567001	0	0
3567102	0	0
3567201	0	0
3567301	0	0
3567401	0	0
3567502	0	0
3567601	0	0
3567701	0	0
3567801	0	0
3567902	0	0
3568001	0	0
3568101	0	0
3568202	0	0
3568302	0	0
3568401	0	0
3568501	0	0
3568602	0	0
3568702	0	0
3568803	0	0
3568901	0	0
3569002	0	0
3569101	0	0
3569201	0	0
3569301	0	0
3569402	0	0
3569501	0	0
3569601	0	0
3569701	0	0
3569802	0	0
3569901	0	0
3570001	0	0
3570102	0	0
3570202	0	0
3570302	0	0
3570402	0	0
3570502	0	0
3570602	0	0
3570702	0	0
3570802	0	0
3570902	0	0
3571002	0	0
3571102	0	0
3571202	0	0
3571302	0	0
3571402	0	0
3571502	0	0
3571602	0	0
3571702	0	0
3571802	0	0
3571902	0	0
3572002	0	0
3572102	0	0
3572202	0	0
3572302	0	0
3572402	0	0
3572502	0	0
3572602	0	0
3572702	0	0
3572902	0	0
3573002	0	0
3573102	0	0
3573202	0	0
3573302	0	0
3573402	0	0
3573502	0	0
3573602	0	0
3573702	0	0
3573802	0	0
3573903	0	0
3574002	0	0
3574102	0	0
3574202	0	0
3574302	0	0
3574402	0	0
3574502	0	0
3574602	0	0
3574702	0	0
3574802	0	0
3574902	0	0
3575002	0	0
3575102	0	0
3575202	0	0
3575302	0	0
3575402	0	0
3575502	0	0
3575602	0	0
3575702	0	0
3575802	0	0
3575902	0	0
3576002	0	0
3576102	0	0
3576202	0	0
3576302	0	0
3576402	0	0
3576502	0	0
3576602	0	0
3576702	0	0
3576802	0	0
3576902	0	0
3577002	0	0
3577102	0	0
3577202	0	0
3577302	0	0
3577402	0	0
3577502	0	0
3577602	0	0
3577702	0	0
3577802	0	0
3577902	0	0
3578002	0	0
3578102	0	0
3578202	0	0
3578302	0	0
3578402	0	0
3578502	0	0
3578602	0	0
3578702	0	0
3578802	0	0
3578902	0	0
3579002	0	0
3579102	0	0
3579202	0	0
3579302	0	0
3579402	0	0
3579502	0	0
3579602	0	0
3579702	0	0
3579802	0	0
3579902	0	0
3580002	0	0
3580102	0	0
3580202	0	0
3580302	0	0
3580402	0	0
3580502	0	0
3580602	0	0
3580702	0	0
3580802	0	0
3580902	0	0
3581002	0	0
3581102	0	0
3581202	0	0
3581302	0	0
3581402	0	0
3581502	0	0
3581602	0	0
3581702	0	0
3581802	0	0
3581902	0	0
3582002	0	0
3582102	0	0
3582202	0	0
3582402	0	0
3582502	0	0
3582602	0	0
3582702	0	0
3582802	0	0
3582902	0	0
3583002	0	0
3583102	0	0
3583202	0	0
3583302	0	0
3583402	0	0
3583502	0	0
