timestamp	meters	rotations	angle	clock_period
3552099	0	0	0	0
3552199	0	0	0	0
3552299	0	0	0	0
3552399	0	0	0	0
3552499	0	0	0	0
3552599	0	0	0	0
3552699	0	0	0	0
3552799	0	0	0	0
3552899	0	0	0	0
3552999	0	0	0	0
3553099	0	0	0	0
3553199	0	0	0	0
3553299	0	0	0	0
3553399	0	0	0	0
3553499	0	0	0	0
3553599	0	0	0	0
3553699	0	0	0	0
3553799	0	0	0	0
3553899	0	0	0	0
3553999	0	0	0	0
3554099	0	0	0	0
3554199	0	0	0	0
3554300	0	0	0	0
3554399	0	0	0	0
3554499	0	0	0	0
3554599	0	0	0	0
3554699	0	0	0	0
3554799	0	0	0	0
3554899	0	0	0	0
3554999	0	0	0	0
3555099	0	0	0	0
3555199	0	0	0	0
3555299	0	0	0	0
3555399	0	0	0	0
3555499	0	0	0	0
3555599	0	0	0	0
3555699	0	0	0	0
3555799	0	0	0	0
3555899	0	0	0	0
3555999	0	0	0	0
3556099	0	0	0	0
3556199	0	0	0	0
3556299	0	0	0	0
3556399	0	0	0	0
3556499	0	0	0	0
3556600	0	0	0	0
3556699	0	0	0	0
3556799	0	0	0	0
3556899	0	0	0	0
3556999	0	0	0	0
3557099	0	0	0	0
3557199	0	0	0	0
3557300	0	0	0	0
3557399	0	0	0	0
3557499	0	0	0	0
3557599	0	0	0	0
3557700	0	0	0	0
3557799	0	0	0	0
3557899	0	0	0	0
3557999	0	0	0	0
3558100	0	0	0	0
3558199	0	0	0	0
3558299	0	0	0	0
3558400	0	0	0	0
3558499	0	0	0	0
3558599	0	0	0	0
3558699	0	0	0	0
3558800	0	0	0	0
3558899	0	0	0	0
3558999	0	0	0	0
3559099	0	0	0	0
3559200	0	0	0	0
3559299	0	0	0	0
3559399	0	0	0	0
3559499	0	0	0	0
3559600	0	0	0	0
3559699	0	0	0	0
3559799	0	0	0	0
3559899	0	0	0	0
3559999	0	0	0	0
3560099	0	0	0	0
3560199	0	0	0	0
3560300	0	0	0	0
3560399	0	0	0	0
3560499	0	0	0	0
3560599	0	0	0	0
3560700	0	0	0	0
3560799	0	0	0	0
3560899	0	0	0	0
3560999	0	0	0	0
3561100	0	0	0	0
3561199	0	0	0	0
3561299	0	0	0	0
3561399	0	0	0	0
3561500	0	0	0	0
3561599	0	0	0	0
3561699	0	0	0	0
3561800	0	0	0	0
3561899	0	0	0	0
3561999	0	0	0	0
3562099	0	0	0	0
3562200	0	0	0	0
3562299	0	0	0	0
3562399	0	0	0	0
3562499	0	0	0	0
3562600	0	0	0	0
3562699	0	0	0	0
3562799	0	0	0	0
3562899	0	0	0	0
3563000	0	0	0	0
3563099	0	0	0	0
3563199	0	0	0	0
3563299	0	0	0	0
3563399	0	0	0	0
3563499	0	0	0	0
3563599	0	0	0	0
3563700	0	0	0	0
3563799	0	0	0	0
3563899	0	0	0	0
3563999	0	0	0	0
3564100	0	0	0	0
3564199	0	0	0	0
3564299	0	0	0	0
3564399	0	0	0	0
3564500	0	0	0	0
3564599	0	0	0	0
3564699	0	0	0	0
3564799	0	0	0	0
3564900	0	0	0	0
3564999	0	0	0	0
3565099	0	0	0	0
3565200	0	0	0	0
3565299	0	0	0	0
3565399	0	0	0	0
3565499	0	0	0	0
3565600	0	0	0	0
3565699	0	0	0	0
3565799	0	0	0	0
3565899	0	0	0	0
3566000	0	0	0	0
3566099	0	0	0	0
3566199	0	0	0	0
3566300	0	0	0	0
3566400	0	0	0	0
3566499	0	0	0	0
3566599	0	0	0	0
3566700	0	0	0	0
3566799	0	0	0	0
3566899	0	0	0	0
3567000	0	0	0	0
3567100	0	0	0	0
3567199	0	0	0	0
3567299	0	0	0	0
3567399	0	0	0	0
3567500	0	0	0	0
3567599	0	0	0	0
3567700	0	0	0	0
3567799	0	0	0	0
3567900	0	0	0	0
3567999	0	0	0	0
3568099	0	0	0	0
3568200	0	0	0	0
3568300	0	0	0	0
3568400	0	0	0	0
3568499	0	0	0	0
3568600	0	0	0	0
3568700	0	0	0	0
3568799	0	0	0	0
3568899	0	0	0	0
3569000	0	0	0	0
3569100	0	0	0	0
3569199	0	0	0	0
3569299	0	0	0	0
3569400	0	0	0	0
3569499	0	0	0	0
3569599	0	0	0	0
3569700	0	0	0	0
3569800	0	0	0	0
3569899	0	0	0	0
3569999	0	0	0	0
3570100	0	0	0	0
3570199	0	0	0	0
3570300	0	0	0	0
3570400	0	0	0	0
3570500	0	0	0	0
3570600	0	0	0	0
3570700	0	0	0	0
3570800	0	0	0	0
3570900	0	0	0	0
3571000	0	0	0	0
3571100	0	0	0	0
3571200	0	0	0	0
3571300	0	0	0	0
3571400	0	0	0	0
3571500	0	0	0	0
3571600	0	0	0	0
3571700	0	0	0	0
3571800	0	0	0	0
3571900	0	0	0	0
3572000	0	0	0	0
3572100	0	0	0	0
3572200	0	0	0	0
3572300	0	0	0	0
3572400	0	0	0	0
3572500	0	0	0	0
3572600	0	0	0	0
3572700	0	0	0	0
3572800	0	0	0	0
3572900	0	0	0	0
3573000	0	0	0	0
3573100	0	0	0	0
3573200	0	0	0	0
3573300	0	0	0	0
3573400	0	0	0	0
3573500	0	0	0	0
3573600	0	0	0	0
3573700	0	0	0	0
3573800	0	0	0	0
3573900	0	0	0	0
3574000	0	0	0	0
3574100	0	0	0	0
3574200	0	0	0	0
3574300	0	0	0	0
3574400	0	0	0	0
3574500	0	0	0	0
3574600	0	0	0	0
3574700	0	0	0	0
3574800	0	0	0	0
3574900	0	0	0	0
3575000	0	0	0	0
3575100	0	0	0	0
3575200	0	0	0	0
3575300	0	19	0	0
3575400	0	0	0	0
3575500	0	0	0	0
3575600	0	19	0	0
3575700	0	0	0	0
3575800	0	0	0	0
3575900	0	0	0	0
3576000	0	0	0	0
3576100	0	0	0	0
3576200	0	0	0	0
3576300	0	0	0	0
3576400	0	0	0	0
3576500	0	0	0	0
3576600	0	0	0	0
3576700	0	0	0	0
3576800	0	0	0	0
3576900	0	0	0	0
3577000	0	0	0	0
3577100	0	0	0	0
3577200	0	0	0	0
3577300	0	0	0	0
3577400	0	0	0	0
3577500	0	0	0	0
3577600	0	0	0	0
3577700	0	0	0	0
3577800	0	0	0	0
3577900	0	0	0	0
3578000	0	0	0	0
3578100	0	0	0	0
3578200	0	0	0	0
3578300	0	0	0	0
3578400	0	0	0	0
3578500	0	0	0	0
3578600	0	19	0	0
3578700	0	0	0	0
3578800	0	0	0	0
3578900	0	0	0	0
3579001	0	0	0	0
3579100	0	19	0	0
3579200	0	0	0	0
3579300	0	0	0	0
3579400	0	0	0	0
3579500	0	0	0	0
3579600	0	0	0	0
3579700	0	0	0	0
3579800	0	0	0	0
3579900	0	0	0	0
3580000	0	0	0	0
3580100	0	0	0	0
3580200	0	0	0	0
3580300	0	0	0	0
3580400	0	0	0	0
3580500	0	0	0	0
3580600	0	0	0	0
3580700	0	0	0	0
3580800	0	0	0	0
3580900	0	0	0	0
3581000	0	0	0	0
3581100	0	0	0	0
3581200	0	0	0	0
3581300	0	0	0	0
3581400	0	0	0	0
3581500	0	0	0	0
3581600	0	0	0	0
3581700	0	0	0	0
3581800	0	0	0	0
3581900	0	0	0	0
3582000	0	0	0	0
3582100	0	0	0	0
3582200	0	0	0	0
3582300	0	0	0	0
3582400	0	0	0	0
3582500	0	0	0	0
3582600	0	0	0	0
3582700	0	0	0	0
3582800	0	0	0	0
3582900	0	0	0	0
3583000	0	0	0	0
3583100	0	0	0	0
3583200	0	0	0	0
3583300	0	0	0	0
3583400	0	0	0	0
3583500	0	0	0	0
