timestamp	latitude_m	latitude_o	speed
3576392	0	72	0
3576592	0	72	0
3576692	0	72	0
3576792	0	72	0
3576892	0	72	0
3576992	0	72	0
3577092	0	72	0
3577192	0	72	0
3577292	0	72	0
3577392	0	72	0
3577492	0	72	0
3577592	0	72	0
3577692	0	72	0
3577792	0	72	0
3577892	0	72	0
3577993	0	72	0
3578092	0	72	0
3578192	0	72	0
3578292	0	72	0
3578392	0	72	0
3578492	0	72	0
3578592	0	72	0
3578692	0	72	0
3578792	0	72	0
3578892	0	72	0
3578992	0	72	0
3579092	0	72	0
3579192	0	72	0
3579292	0	72	0
3579392	0	72	0
3579492	0	72	0
3579592	0	72	0
3579692	0	72	0
3579792	0	72	0
3579892	0	72	0
3579992	0	72	0
3580092	0	72	0
3580192	0	72	0
3580292	0	72	0
3580392	0	72	0
3580492	0	72	0
3580592	0	72	0
3580692	0	72	0
3580792	0	72	0
3580892	0	72	0
3580992	0	72	0
3581092	0	72	0
3581192	0	72	0
3581292	0	72	0
3581392	0	72	0
3581492	0	72	0
3581592	0	72	0
3581692	0	72	0
3581792	0	72	0
3581892	0	72	0
3581992	0	72	0
3582092	0	72	0
3582192	0	72	0
3582292	0	72	0
3582392	0	72	0
3582492	0	72	0
3582592	0	72	0
3582692	0	72	0
3582792	0	72	0
3582892	0	72	0
3582992	0	72	0
3583092	0	72	0
3583192	0	72	0
3583292	0	72	0
3583392	0	72	0
3583492	0	72	0
