timestamp	longitude_m	longitude_o	altitude
3458387	0	104	0
3458487	0	104	0
3458587	0	104	0
3458688	0	104	0
3458787	0	104	0
3458887	0	104	0
3458987	0	104	0
3459088	0	104	0
3459187	0	104	0
3459287	0	104	0
3459387	0	104	0
3459488	0	104	0
3459587	0	104	0
3459687	0	104	0
3459787	0	104	0
3459889	0	104	0
3459987	0	104	0
3460087	0	104	0
3460188	0	104	0
3460287	0	104	0
3460387	0	104	0
3460487	0	104	0
3460588	0	104	0
3460687	0	104	0
3460787	0	104	0
3460887	0	104	0
3460988	0	104	0
3461087	0	104	0
3461187	0	104	0
3461287	0	104	0
3461388	0	104	0
3461487	0	104	0
3461587	0	104	0
3461688	0	104	0
3461787	0	104	0
3461887	0	104	0
3461987	0	104	0
3462088	0	104	0
3462187	0	104	0
3462287	0	104	0
3462387	0	104	0
3462488	0	104	0
3462587	0	104	0
3462687	0	104	0
3462787	0	104	0
3462888	0	104	0
3462987	0	104	0
3463087	0	104	0
3463187	0	104	0
3463288	0	104	0
3463387	0	104	0
3463487	0	104	0
3463588	0	104	0
3463687	0	104	0
3463787	0	104	0
3463887	0	104	0
3463988	0	104	0
3464087	0	104	0
3464187	0	104	0
3464287	0	104	0
3464388	0	104	0
3464487	0	104	0
3464587	0	104	0
3464687	0	104	0
3464788	0	104	0
3464887	0	104	0
3464989	0	104	0
3465088	0	104	0
3465187	0	104	0
3465287	0	104	0
3465387	0	104	0
3465488	0	104	0
3465587	0	104	0
3465687	0	104	0
3465787	0	104	0
3465888	0	104	0
3465987	0	104	0
3466088	0	104	0
3466187	0	104	0
3466288	0	104	0
3466387	0	104	0
3466487	0	104	0
3466588	0	104	0
3466688	0	104	0
3466787	0	104	0
3466887	0	104	0
3466988	0	104	0
3467088	0	104	0
3467187	0	104	0
3467287	0	104	0
3467388	0	104	0
3467488	0	104	0
3467587	0	104	0
3467687	0	104	0
3467788	0	104	0
3467887	0	104	0
3467987	0	104	0
3468088	0	104	0
3468188	0	104	0
3468287	0	104	0
3468387	0	104	0
3468488	0	104	0
3468587	0	104	0
3468688	0	104	0
3468787	0	104	0
3468888	0	104	0
3468987	0	104	0
3469088	0	104	0
3469188	0	104	0
3469288	0	104	0
3469388	0	104	0
3469488	0	104	0
3469588	0	104	0
3469688	0	104	0
3469788	0	104	0
3469888	0	104	0
3469988	0	104	0
3470089	0	104	0
3470188	0	104	0
3470288	0	104	0
3470388	0	104	0
3470488	0	104	0
3470588	0	104	0
3470688	0	104	0
3470788	0	104	0
3470888	0	104	0
3470988	0	104	0
3471088	0	104	0
3471188	0	104	0
3471288	0	104	0
3471388	0	104	0
3471488	0	104	0
3471588	0	104	0
3471688	0	104	0
3471788	0	104	0
3471888	0	104	0
3471988	0	104	0
3472088	0	104	0
3472188	0	104	0
3472288	0	104	0
3472388	0	104	0
3472488	0	104	0
3472588	0	104	0
3472688	0	104	0
3472788	0	104	0
3472888	0	104	0
3472988	0	104	0
3473088	0	104	0
3473188	0	104	0
3473288	0	104	0
3473388	0	104	0
3473488	0	104	0
3473588	0	104	0
3473688	0	104	0
3473788	0	104	0
3473888	0	104	0
3473988	0	104	0
3474088	0	104	0
3474188	0	104	0
3474288	0	104	0
3474388	0	104	0
3474488	0	104	0
3474588	0	104	0
3474688	0	104	0
3474788	0	104	0
3474888	0	104	0
3474988	0	104	0
3475088	0	104	0
3475189	0	104	0
3475288	0	104	0
3475388	0	104	0
3475488	0	104	0
3475588	0	104	0
3475688	0	104	0
3475788	0	104	0
3475888	0	104	0
3475988	0	104	0
3476088	0	104	0
3476188	0	104	0
3476288	0	104	0
3476388	0	104	0
3476488	0	104	0
3476588	0	104	0
3476688	0	104	0
3476788	0	104	0
3476888	0	104	0
3476988	0	104	0
3477088	0	104	0
3477188	0	104	0
3477288	0	104	0
3477388	0	104	0
3477488	0	104	0
3477588	0	104	0
3477688	0	104	0
3477788	0	104	0
3477888	0	104	0
3477988	0	104	0
3478088	0	104	0
3478188	0	104	0
3478288	0	104	0
3478388	0	104	0
3478488	0	104	0
3478588	0	104	0
3478688	0	104	0
3478788	0	104	0
3478888	0	104	0
3478988	0	104	0
3479088	0	104	0
3479188	0	104	0
3479288	0	104	0
3479388	0	104	0
3479488	0	104	0
3479588	0	104	0
3479688	0	104	0
3479788	0	104	0
3479888	0	104	0
3479988	0	104	0
3480088	0	104	0
3480188	0	104	0
3480289	0	104	0
3480388	0	104	0
3480488	0	104	0
3480588	0	104	0
3480688	0	104	0
3480788	0	104	0
3480888	0	104	0
3480988	0	104	0
3481088	0	104	0
3481188	0	104	0
3481288	0	104	0
3481388	0	104	0
3481488	0	104	0
3481588	0	104	0
3481688	0	104	0
3481788	0	104	0
3481888	0	104	0
3481988	0	104	0
3482088	0	104	0
3482188	0	104	0
3482288	0	104	0
3482388	0	104	0
3482488	0	104	0
3482588	0	104	0
3482688	0	104	0
3482788	0	104	0
3482888	0	104	0
3482988	0	104	0
3483088	0	104	0
3483188	0	104	0
3483288	0	104	0
3483388	0	104	0
3483488	0	104	0
3483588	0	104	0
3483688	0	104	0
3483788	0	104	0
3483888	0	104	0
3483988	0	104	0
3484088	0	104	0
3484188	0	104	0
3484288	0	104	0
3484388	0	104	0
3484588	0	104	0
3484788	0	104	0
3484888	0	104	0
3484988	0	104	0
3485088	0	104	0
3485188	0	104	0
3485389	0	104	0
3485488	0	104	0
3485588	0	104	0
3485688	0	104	0
3485788	0	104	0
3485888	0	104	0
3485988	0	104	0
3486088	0	104	0
3486188	0	104	0
3486288	0	104	0
3486388	0	104	0
3486488	0	104	0
3486588	0	104	0
3486688	0	104	0
3486788	0	104	0
3486888	0	104	0
3486988	0	104	0
3487088	0	104	0
3487188	0	104	0
3487288	0	104	0
3487388	0	104	0
3487488	0	104	0
3487588	0	104	0
3487688	0	104	0
3487788	0	104	0
3487888	0	104	0
3487988	0	104	0
3488088	0	104	0
3488188	0	104	0
3488288	0	104	0
3488388	0	104	0
3488488	0	104	0
3488588	0	104	0
3488688	0	104	0
3488788	0	104	0
3488888	0	104	0
3488988	0	104	0
3489088	0	104	0
3489188	0	104	0
3489288	0	104	0
3489388	0	104	0
3489488	0	104	0
3489588	0	104	0
3489688	0	104	0
3489788	0	104	0
3489888	0	104	0
3489988	0	104	0
3490088	0	104	0
3490188	0	104	0
3490288	0	104	0
3490388	0	104	0
3490488	0	104	0
3490588	0	104	0
3490688	0	104	0
3490788	0	104	0
3490888	0	104	0
3490988	0	104	0
3491088	0	104	0
3491188	0	104	0
3491288	0	104	0
3491388	0	104	0
3491488	0	104	0
3491688	0	104	0
3491788	0	104	0
3491888	0	104	0
3491988	0	104	0
3492088	0	104	0
3492188	0	104	0
3492288	0	104	0
3492388	0	104	0
3492488	0	104	0
3492588	0	104	0
3492688	0	104	0
3492788	0	104	0
3492888	0	104	0
3492988	0	104	0
3493088	0	104	0
3493188	0	104	0
3493288	0	104	0
3493388	0	104	0
3493488	0	104	0
3493588	0	104	0
3493688	0	104	0
3493788	0	104	0
3493888	0	104	0
3494088	0	104	0
3494188	0	104	0
3494288	0	104	0
3494388	0	104	0
3494488	0	104	0
3494588	0	104	0
3494688	0	104	0
3494788	0	104	0
3494888	0	104	0
3494988	0	104	0
3495088	0	104	0
3495188	0	104	0
3495288	0	104	0
3495488	0	104	0
3495588	0	104	0
3495688	0	104	0
3495788	0	104	0
3495888	0	104	0
3495988	0	104	0
3496088	0	104	0
3496188	0	104	0
3496288	0	104	0
3496388	0	104	0
3496488	0	104	0
3496588	0	104	0
3496688	0	104	0
3496788	0	104	0
3496888	0	104	0
3496988	0	104	0
3497089	0	104	0
3497188	0	104	0
3497288	0	104	0
3497388	0	104	0
3497488	0	104	0
3497588	0	104	0
3497688	0	104	0
3497788	0	104	0
3497888	0	104	0
3497988	0	104	0
3498088	0	104	0
3498188	0	104	0
3498288	0	104	0
3498388	0	104	0
3498488	0	104	0
3498588	0	104	0
3498688	0	104	0
3498788	0	104	0
3498888	0	104	0
3498988	0	104	0
3499088	0	104	0
3499188	0	104	0
3499288	0	104	0
3499388	0	104	0
3499488	0	104	0
3499588	0	104	0
3499688	0	104	0
3499788	0	104	0
3499888	0	104	0
3499988	0	104	0
3500088	0	104	0
3500188	0	104	0
3500288	0	104	0
3500388	0	104	0
3500488	0	104	0
3500588	0	104	0
3500688	0	104	0
3500788	0	104	0
3500888	0	104	0
3500988	0	104	0
3501088	0	104	0
3501188	0	104	0
3501288	0	104	0
3501388	0	104	0
3501488	0	104	0
3501588	0	104	0
3501688	0	104	0
3501788	0	104	0
3501888	0	104	0
3501989	0	104	0
3502088	0	104	0
3502189	0	104	0
3502288	0	104	0
3502388	0	104	0
3502488	0	104	0
3502588	0	104	0
3502688	0	104	0
3502788	0	104	0
3502888	0	104	0
3502988	0	104	0
3503088	0	104	0
3503188	0	104	0
3503288	0	104	0
3503388	0	104	0
3503488	0	104	0
3503588	0	104	0
3503688	0	104	0
3503788	0	104	0
3503888	0	104	0
3503988	0	104	0
3504088	0	104	0
3504188	0	104	0
3504288	0	104	0
3504388	0	104	0
3504488	0	104	0
3504588	0	104	0
3504688	0	104	0
3504788	0	104	0
3504888	0	104	0
3504989	0	104	0
3505088	0	104	0
3505188	0	104	0
3505288	0	104	0
3505389	0	104	0
3505488	0	104	0
3505588	0	104	0
3505689	0	104	0
3505788	0	104	0
3505888	0	104	0
3505988	0	104	0
3506089	0	104	0
3506188	0	104	0
3506288	0	104	0
3506388	0	104	0
3506489	0	104	0
3506588	0	104	0
3506688	0	104	0
3506788	0	104	0
3506889	0	104	0
3506988	0	104	0
3507088	0	104	0
3507188	0	104	0
3507288	0	104	0
3507388	0	104	0
3507488	0	104	0
3507589	0	104	0
3507688	0	104	0
3507788	0	104	0
3507888	0	104	0
3507989	0	104	0
3508088	0	104	0
3508188	0	104	0
3508288	0	104	0
3508389	0	104	0
3508488	0	104	0
3508588	0	104	0
3508688	0	104	0
3508789	0	104	0
3508888	0	104	0
3508988	0	104	0
3509089	0	104	0
3509189	0	104	0
3509288	0	104	0
3509388	0	104	0
3509489	0	104	0
3509588	0	104	0
3509688	0	104	0
3509788	0	104	0
3509889	0	104	0
3509988	0	104	0
3510088	0	104	0
3510188	0	104	0
3510289	0	104	0
3510388	0	104	0
3510488	0	104	0
3510588	0	104	0
3510688	0	104	0
3510788	0	104	0
3510888	0	104	0
3510989	0	104	0
3511088	0	104	0
3511188	0	104	0
3511288	0	104	0
3511389	0	104	0
3511488	0	104	0
3511588	0	104	0
3511688	0	104	0
3511789	0	104	0
3511888	0	104	0
3511988	0	104	0
3512088	0	104	0
3512189	0	104	0
3512288	0	104	0
3512388	0	104	0
3512489	0	104	0
3512588	0	104	0
3512688	0	104	0
3512788	0	104	0
3512889	0	104	0
3512988	0	104	0
3513088	0	104	0
3513188	0	104	0
3513289	0	104	0
3513388	0	104	0
3513488	0	104	0
3513588	0	104	0
3513689	0	104	0
3513788	0	104	0
3513890	0	104	0
3513989	0	104	0
3514088	0	104	0
3514188	0	104	0
3514289	0	104	0
3514389	0	104	0
3514488	0	104	0
3514588	0	104	0
3514688	0	104	0
3514789	0	104	0
3514888	0	104	0
3514989	0	104	0
3515088	0	104	0
3515189	0	104	0
3515288	0	104	0
3515388	0	104	0
3515489	0	104	0
3515589	0	104	0
3515689	0	104	0
3515788	0	104	0
3515889	0	104	0
3515988	0	104	0
3516088	0	104	0
3516189	0	104	0
3516289	0	104	0
3516389	0	104	0
3516488	0	104	0
3516588	0	104	0
3516689	0	104	0
3516788	0	104	0
3516888	0	104	0
3516989	0	104	0
3517089	0	104	0
3517188	0	104	0
3517288	0	104	0
3517389	0	104	0
3517488	0	104	0
3517588	0	104	0
3517688	0	104	0
3517789	0	104	0
3517888	0	104	0
3517989	0	104	0
3518089	0	104	0
3518189	0	104	0
3518288	0	104	0
3518388	0	104	0
3518488	0	104	0
3518589	0	104	0
3518688	0	104	0
3518789	0	104	0
3518889	0	104	0
3518989	0	104	0
3519088	0	104	0
3519189	0	104	0
3519289	0	104	0
3519389	0	104	0
3519489	0	104	0
3519588	0	104	0
3519689	0	104	0
3519789	0	104	0
3519889	0	104	0
3519989	0	104	0
3520089	0	104	0
3520189	0	104	0
3520289	0	104	0
3520389	0	104	0
3520489	0	104	0
3520589	0	104	0
3520689	0	104	0
3520789	0	104	0
3520889	0	104	0
3520989	0	104	0
3521088	0	104	0
3521189	0	104	0
3521289	0	104	0
3521389	0	104	0
3521489	0	104	0
3521589	0	104	0
3521689	0	104	0
3521789	0	104	0
3521889	0	104	0
3521989	0	104	0
3522089	0	104	0
3522189	0	104	0
3522289	0	104	0
3522389	0	104	0
3522489	0	104	0
3522589	0	104	0
3522689	0	104	0
3522789	0	104	0
3522889	0	104	0
3522989	0	104	0
3523089	0	104	0
3523189	0	104	0
3523289	0	104	0
3523389	0	104	0
3523489	0	104	0
3523589	0	104	0
3523689	0	104	0
3523789	0	104	0
3523889	0	104	0
3523989	0	104	0
3524089	0	104	0
3524189	0	104	0
3524289	0	104	0
3524389	0	104	0
3524489	0	104	0
3524589	0	104	0
3524689	0	104	0
3524789	0	104	0
3524889	0	104	0
3524989	0	104	0
3525089	0	104	0
3525189	0	104	0
3525289	0	104	0
3525389	0	104	0
3525489	0	104	0
3525590	0	104	0
3525689	0	104	0
3525789	0	104	0
3525889	0	104	0
3525989	0	104	0
3526089	0	104	0
3526189	0	104	0
3526289	0	104	0
3526389	0	104	0
3526489	0	104	0
3526589	0	104	0
3526689	0	104	0
3526789	0	104	0
3526889	0	104	0
3526989	0	104	0
3527089	0	104	0
3527189	0	104	0
3527289	0	104	0
3527389	0	104	0
3527489	0	104	0
3527589	0	104	0
3527689	0	104	0
3527789	0	104	0
3527889	0	104	0
3527989	0	104	0
3528089	0	104	0
3528189	0	104	0
3528289	0	104	0
3528389	0	104	0
3528489	0	104	0
3528589	0	104	0
3528689	0	104	0
3528789	0	104	0
3528889	0	104	0
3528989	0	104	0
3529089	0	104	0
3529189	0	104	0
3529289	0	104	0
3529389	0	104	0
3529489	0	104	0
3529589	0	104	0
3529689	0	104	0
3529789	0	104	0
3529889	0	104	0
3529989	0	104	0
3530089	0	104	0
3530189	0	104	0
3530289	0	104	0
3530389	0	104	0
3530489	0	104	0
3530589	0	104	0
3530690	0	104	0
3530789	0	104	0
3530889	0	104	0
3530989	0	104	0
3531089	0	104	0
3531189	0	104	0
3531289	0	104	0
3531389	0	104	0
3531489	0	104	0
3531589	0	104	0
3531689	0	104	0
3531789	0	104	0
3531889	0	104	0
3531989	0	104	0
3532089	0	104	0
3532189	0	104	0
3532289	0	104	0
3532389	0	104	0
3532489	0	104	0
3532589	0	104	0
3532689	0	104	0
3532789	0	104	0
3532889	0	104	0
3532989	0	104	0
3533089	0	104	0
3533189	0	104	0
3533289	0	104	0
3533389	0	104	0
3533489	0	104	0
3533589	0	104	0
3533689	0	104	0
3533789	0	104	0
3533989	0	104	0
3534089	0	104	0
3534189	0	104	0
3534289	0	104	0
3534389	0	104	0
3534489	0	104	0
3534589	0	104	0
3534689	0	104	0
3534789	0	104	0
3534889	0	104	0
3534989	0	104	0
3535089	0	104	0
3535189	0	104	0
3535289	0	104	0
3535389	0	104	0
3535489	0	104	0
3535589	0	104	0
3535689	0	104	0
3535790	0	104	0
3535889	0	104	0
3535989	0	104	0
3536089	0	104	0
3536189	0	104	0
3536289	0	104	0
3536389	0	104	0
3536489	0	104	0
3536589	0	104	0
3536689	0	104	0
3536789	0	104	0
3536889	0	104	0
3536989	0	104	0
3537089	0	104	0
3537189	0	104	0
3537289	0	104	0
3537389	0	104	0
3537489	0	104	0
3537589	0	104	0
3537689	0	104	0
3537789	0	104	0
3537889	0	104	0
3537989	0	104	0
3538189	0	104	0
3538289	0	104	0
3538389	0	104	0
3538489	0	104	0
3538589	0	104	0
3538789	0	104	0
3538889	0	104	0
3538989	0	104	0
3539089	0	104	0
3539189	0	104	0
3539289	0	104	0
3539389	0	104	0
3539489	0	104	0
3539589	0	104	0
3539689	0	104	0
3539789	0	104	0
3539889	0	104	0
3539989	0	104	0
3540089	0	104	0
3540189	0	104	0
3540289	0	104	0
3540389	0	104	0
3540489	0	104	0
3540589	0	104	0
3540689	0	104	0
3540789	0	104	0
3540889	0	104	0
3540989	0	104	0
3541089	0	104	0
3541189	0	104	0
3541289	0	104	0
3541389	0	104	0
3541489	0	104	0
3541589	0	104	0
3541689	0	104	0
3541789	0	104	0
3541889	0	104	0
3541989	0	104	0
3542089	0	104	0
3542189	0	104	0
3542289	0	104	0
3542389	0	104	0
3542489	0	104	0
3542589	0	104	0
3542689	0	104	0
3542789	0	104	0
3542889	0	104	0
3542989	0	104	0
3543089	0	104	0
3543189	0	104	0
3543289	0	104	0
3543389	0	104	0
3543489	0	104	0
3543589	0	104	0
3543689	0	104	0
3543789	0	104	0
3543889	0	104	0
3543989	0	104	0
3544089	0	104	0
3544189	0	104	0
3544289	0	104	0
3544389	0	104	0
3544489	0	104	0
3544589	0	104	0
3544689	0	104	0
3544789	0	104	0
3544889	0	104	0
3544989	0	104	0
3545089	0	104	0
3545189	0	104	0
3545289	0	104	0
3545389	0	104	0
3545489	0	104	0
3545589	0	104	0
3545689	0	104	0
3545789	0	104	0
3545889	0	104	0
3545989	0	104	0
3546089	0	104	0
3546189	0	104	0
3546289	0	104	0
3546389	0	104	0
3546489	0	104	0
3546589	0	104	0
3546689	0	104	0
3546789	0	104	0
3546889	0	104	0
3547089	0	104	0
3547189	0	104	0
3547289	0	104	0
3547489	0	104	0
3547589	0	104	0
3547689	0	104	0
3547789	0	104	0
3547889	0	104	0
3547989	0	104	0
3548089	0	104	0
3548189	0	104	0
3548289	0	104	0
3548389	0	104	0
3548489	0	104	0
3548589	0	104	0
3548689	0	104	0
3548789	0	104	0
3548889	0	104	0
3548989	0	104	0
3549089	0	104	0
3549189	0	104	0
3549289	0	104	0
3549389	0	104	0
3549489	0	104	0
3549589	0	104	0
3549689	0	104	0
3549789	0	104	0
3549889	0	104	0
3549989	0	104	0
3550089	0	104	0
3550189	0	104	0
3550289	0	104	0
3550389	0	104	0
3550489	0	104	0
3550589	0	104	0
3550689	0	104	0
3550789	0	104	0
3550889	0	104	0
3550989	0	104	0
3551089	0	104	0
3551189	0	104	0
3551289	0	104	0
3551389	0	104	0
3551489	0	104	0
3551589	0	104	0
3551689	0	104	0
3551789	0	104	0
3551889	0	104	0
3551989	0	104	0
3552089	0	104	0
3552189	0	104	0
3552289	0	104	0
3552389	0	104	0
3552489	0	104	0
3552589	0	104	0
3552689	0	104	0
3552789	0	104	0
3552889	0	104	0
3552989	0	104	0
3553089	0	104	0
3553189	0	104	0
3553289	0	104	0
3553389	0	104	0
3553489	0	104	0
3553589	0	104	0
3553689	0	104	0
3553789	0	104	0
3553889	0	104	0
3553989	0	104	0
3554089	0	104	0
3554189	0	104	0
3554290	0	104	0
3554389	0	104	0
3554489	0	104	0
3554589	0	104	0
3554689	0	104	0
3554789	0	104	0
3554889	0	104	0
3554990	0	104	0
3555089	0	104	0
3555189	0	104	0
3555289	0	104	0
3555390	0	104	0
3555489	0	104	0
3555591	0	104	0
3555689	0	104	0
3555790	0	104	0
3555889	0	104	0
3555989	0	104	0
3556089	0	104	0
3556189	0	104	0
3556289	0	104	0
3556389	0	104	0
3556489	0	104	0
3556589	0	104	0
3556689	0	104	0
3556789	0	104	0
3556890	0	104	0
3556989	0	104	0
3557089	0	104	0
3557189	0	104	0
3557290	0	104	0
3557389	0	104	0
3557489	0	104	0
3557589	0	104	0
3557690	0	104	0
3557789	0	104	0
3557889	0	104	0
3557989	0	104	0
3558089	0	104	0
3558189	0	104	0
3558289	0	104	0
3558390	0	104	0
3558489	0	104	0
3558589	0	104	0
3558689	0	104	0
3558790	0	104	0
3558889	0	104	0
3558989	0	104	0
3559089	0	104	0
3559190	0	104	0
3559289	0	104	0
3559389	0	104	0
3559489	0	104	0
3559589	0	104	0
3559689	0	104	0
3559789	0	104	0
3559890	0	104	0
3559989	0	104	0
3560089	0	104	0
3560189	0	104	0
3560290	0	104	0
3560389	0	104	0
3560489	0	104	0
3560589	0	104	0
3560690	0	104	0
3560789	0	104	0
3560889	0	104	0
3560989	0	104	0
3561090	0	104	0
3561189	0	104	0
3561289	0	104	0
3561390	0	104	0
3561489	0	104	0
3561589	0	104	0
3561689	0	104	0
3561790	0	104	0
3561889	0	104	0
3561989	0	104	0
3562089	0	104	0
3562191	0	104	0
3562289	0	104	0
3562389	0	104	0
3562489	0	104	0
3562590	0	104	0
3562689	0	104	0
3562789	0	104	0
3562890	0	104	0
3562989	0	104	0
3563089	0	104	0
3563189	0	104	0
3563290	0	104	0
3563389	0	104	0
3563489	0	104	0
3563589	0	104	0
3563690	0	104	0
3563789	0	104	0
3563889	0	104	0
3563989	0	104	0
3564090	0	104	0
3564190	0	104	0
3564289	0	104	0
3564389	0	104	0
3564490	0	104	0
3564589	0	104	0
3564689	0	104	0
3564790	0	104	0
3564889	0	104	0
3564989	0	104	0
3565089	0	104	0
3565190	0	104	0
3565290	0	104	0
3565389	0	104	0
3565489	0	104	0
3565590	0	104	0
3565689	0	104	0
3565789	0	104	0
3565889	0	104	0
3566089	0	104	0
3566189	0	104	0
3566290	0	104	0
3566389	0	104	0
3566489	0	104	0
3566589	0	104	0
3566690	0	104	0
3566989	0	104	0
3567090	0	104	0
3567291	0	104	0
3567390	0	104	0
3567490	0	104	0
3567589	0	104	0
3567689	0	104	0
3567790	0	104	0
3567889	0	104	0
3567989	0	104	0
3568089	0	104	0
3568190	0	104	0
3568289	0	104	0
3568389	0	104	0
3568489	0	104	0
3568590	0	104	0
3568689	0	104	0
3568789	0	104	0
3568889	0	104	0
3568990	0	104	0
3569089	0	104	0
3569190	0	104	0
3569290	0	104	0
3569390	0	104	0
3569489	0	104	0
3569589	0	104	0
3569690	0	104	0
3569790	0	104	0
3569889	0	104	0
3569989	0	104	0
3570090	0	104	0
3570190	0	104	0
3570290	0	104	0
3570390	0	104	0
3570490	0	104	0
3570590	0	104	0
3570690	0	104	0
3570790	0	104	0
3570890	0	104	0
3570990	0	104	0
3571090	0	104	0
3571190	0	104	0
3571290	0	104	0
3571390	0	104	0
3571490	0	104	0
3571590	0	104	0
3571690	0	104	0
3571790	0	104	0
3571890	0	104	0
3571990	0	104	0
3572090	0	104	0
3572190	0	104	0
3572290	0	104	0
3572391	0	104	0
3572490	0	104	0
3572590	0	104	0
3572690	0	104	0
3572790	0	104	0
3572890	0	104	0
3572990	0	104	0
3573090	0	104	0
3573190	0	104	0
3573290	0	104	0
3573390	0	104	0
3573490	0	104	0
3573590	0	104	0
3573690	0	104	0
3573790	0	104	0
3573890	0	104	0
3573990	0	104	0
3574090	0	104	0
3574190	0	104	0
3574290	0	104	0
3574390	0	104	0
3574490	0	104	0
3574590	0	104	0
3574690	0	104	0
3574790	0	104	0
3574890	0	104	0
3574990	0	104	0
3575090	0	104	0
3575190	0	104	0
3575290	0	104	0
3575390	0	104	0
3575490	0	104	0
3575590	0	104	0
3575690	0	104	0
3575790	0	104	0
