timestamp	longitude_m	longitude_o	altitude
467844	0	104	0
467944	0	104	0
468044	0	104	0
468144	0	104	0
468244	0	104	0
468344	0	104	0
468444	0	104	0
468544	0	104	0
468644	0	104	0
468744	0	104	0
468844	0	104	0
468944	0	104	0
469044	0	104	0
469144	0	104	0
469244	0	104	0
469344	0	104	0
469444	0	104	0
469544	0	104	0
469644	0	104	0
469744	0	104	0
469844	0	104	0
469944	0	104	0
470044	0	104	0
470144	0	104	0
470244	0	104	0
470344	0	104	0
470444	0	104	0
470544	0	104	0
470644	0	104	0
470744	0	104	0
470844	0	104	0
470944	0	104	0
471044	0	104	0
471144	0	104	0
471244	0	104	0
471344	0	104	0
471444	0	104	0
471544	0	104	0
471644	0	104	0
471744	0	104	0
471844	0	104	0
471944	0	104	0
472044	0	104	0
472144	0	104	0
472244	0	104	0
472344	0	104	0
472444	0	104	0
472544	0	104	0
472644	0	104	0
472744	0	104	0
472844	0	104	0
472944	0	104	0
473044	0	104	0
473144	0	104	0
473244	0	104	0
473344	0	104	0
473444	0	104	0
473544	0	104	0
473644	0	104	0
473744	0	104	0
473844	0	104	0
473944	0	104	0
474044	0	104	0
474144	0	104	0
474244	0	104	0
474344	0	104	0
474444	0	104	0
474544	0	104	0
474644	0	104	0
474744	0	104	0
474844	0	104	0
474944	0	104	0
475044	0	104	0
475144	0	104	0
475244	0	104	0
475344	0	104	0
475444	0	104	0
475544	0	104	0
475644	0	104	0
475744	0	104	0
475844	0	104	0
475944	0	104	0
476044	0	104	0
476144	0	104	0
476244	0	104	0
476344	0	104	0
476444	0	104	0
476544	0	104	0
476644	0	104	0
476744	0	104	0
476844	0	104	0
476944	0	104	0
477044	0	104	0
477144	0	104	0
477244	0	104	0
477344	0	104	0
477444	0	104	0
477544	0	104	0
477644	0	104	0
477744	0	104	0
477844	0	104	0
477944	0	104	0
478044	0	104	0
478144	0	104	0
478244	0	104	0
478344	0	104	0
478444	0	104	0
478544	0	104	0
478644	0	104	0
478744	0	104	0
478844	0	104	0
478944	0	104	0
479044	0	104	0
479144	0	104	0
479244	0	104	0
479344	0	104	0
479445	0	104	0
479544	0	104	0
479644	0	104	0
479744	0	104	0
479845	0	104	0
479944	0	104	0
480044	0	104	0
480144	0	104	0
480244	0	104	0
480344	0	104	0
480444	0	104	0
480544	0	104	0
480644	0	104	0
480744	0	104	0
480844	0	104	0
480944	0	104	0
481044	0	104	0
481144	0	104	0
481244	0	104	0
481344	0	104	0
481444	0	104	0
481544	0	104	0
481745	0	104	0
481944	0	104	0
482044	0	104	0
482144	0	104	0
482244	0	104	0
482344	0	104	0
482445	0	104	0
482544	0	104	0
482644	0	104	0
482744	0	104	0
482845	0	104	0
482944	0	104	0
483044	0	104	0
483144	0	104	0
483245	0	104	0
483344	0	104	0
483444	0	104	0
483544	0	104	0
483645	0	104	0
483744	0	104	0
483844	0	104	0
483945	0	104	0
484044	0	104	0
484144	0	104	0
484244	0	104	0
484345	0	104	0
484444	0	104	0
484544	0	104	0
484644	0	104	0
484745	0	104	0
484844	0	104	0
484944	0	104	0
485044	0	104	0
485145	0	104	0
485244	0	104	0
485344	0	104	0
485445	0	104	0
485544	0	104	0
485644	0	104	0
485744	0	104	0
485845	0	104	0
485944	0	104	0
486044	0	104	0
486144	0	104	0
486245	0	104	0
486344	0	104	0
486444	0	104	0
486544	0	104	0
486645	0	104	0
486744	0	104	0
486844	0	104	0
486944	0	104	0
487044	0	104	0
487144	0	104	0
487244	0	104	0
487345	0	104	0
487444	0	104	0
487544	0	104	0
487644	0	104	0
487745	0	104	0
487844	0	104	0
487944	0	104	0
488045	0	104	0
488145	0	104	0
488244	0	104	0
488344	0	104	0
488444	0	104	0
488545	0	104	0
488644	0	104	0
488744	0	104	0
488845	0	104	0
488944	0	104	0
489044	0	104	0
489144	0	104	0
489245	0	104	0
489344	0	104	0
489445	0	104	0
489544	0	104	0
489645	0	104	0
489744	0	104	0
489844	0	104	0
489944	0	104	0
490045	0	104	0
490145	0	104	0
490244	0	104	0
490345	0	104	0
490445	0	104	0
490544	0	104	0
